event_date,event_timestamp,event_time,event_name,action_id,interaction_weight,user_key,session_key,location_id,location_name,location_category_name,primary_category,num_categories,is_hot_spot_location,is_favorite_location,previous_location_id,page_location,engagement_time_msec,engagement_time_msec_capped
20260701,1782930480000000,2026-07-01T18:28:00+00:00,map-user-action,marker_click,1.5,synthetic-user-016,synthetic-user-016-session-02,b704aaa2-37b1-4615-8a6c-e5478ff2948b,Big Bus Tours Stop 5: Adler Planetarium,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,0ed825ef-99cd-4b15-8e93-5a0b9b6c65ed,https://demo.invalid/places/b704aaa2-37b1-4615-8a6c-e5478ff2948b,1600,1600
20260701,1782930525000000,2026-07-01T18:28:45+00:00,page_view,detail_view,1.0,synthetic-user-016,synthetic-user-016-session-02,b704aaa2-37b1-4615-8a6c-e5478ff2948b,Big Bus Tours Stop 5: Adler Planetarium,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,0ed825ef-99cd-4b15-8e93-5a0b9b6c65ed,https://demo.invalid/places/b704aaa2-37b1-4615-8a6c-e5478ff2948b,4200,4200
20260701,1782931560000000,2026-07-01T18:46:00+00:00,map-user-action,marker_click,1.5,synthetic-user-016,synthetic-user-016-session-02,3fd80f7d-ab09-4088-9796-9571a14a7926,Clark Street in Lincoln Park,HOT SPOTS; Neighborhood Organizations,Neighborhood Organizations,2,1,0,b704aaa2-37b1-4615-8a6c-e5478ff2948b,https://demo.invalid/places/3fd80f7d-ab09-4088-9796-9571a14a7926,1600,1600
20260701,1782931605000000,2026-07-01T18:46:45+00:00,page_view,detail_view,1.0,synthetic-user-016,synthetic-user-016-session-02,3fd80f7d-ab09-4088-9796-9571a14a7926,Clark Street in Lincoln Park,HOT SPOTS; Neighborhood Organizations,Neighborhood Organizations,2,1,0,b704aaa2-37b1-4615-8a6c-e5478ff2948b,https://demo.invalid/places/3fd80f7d-ab09-4088-9796-9571a14a7926,4200,4200
20260701,1782932640000000,2026-07-01T19:04:00+00:00,map-user-action,marker_click,1.5,synthetic-user-016,synthetic-user-016-session-02,d0dd29f4-691d-430e-bc60-3e3038313a29,Chicago History Museum,Attractions; Museums,Attractions,2,0,0,3fd80f7d-ab09-4088-9796-9571a14a7926,https://demo.invalid/places/d0dd29f4-691d-430e-bc60-3e3038313a29,1600,1600
20260701,1782932685000000,2026-07-01T19:04:45+00:00,page_view,detail_view,1.0,synthetic-user-016,synthetic-user-016-session-02,d0dd29f4-691d-430e-bc60-3e3038313a29,Chicago History Museum,Attractions; Museums,Attractions,2,0,0,3fd80f7d-ab09-4088-9796-9571a14a7926,https://demo.invalid/places/d0dd29f4-691d-430e-bc60-3e3038313a29,4200,4200
20260701,1782936900000000,2026-07-01T20:15:00+00:00,map-user-action,marker_click,1.5,synthetic-user-024,synthetic-user-024-session-03,52bd65c2-e431-4558-90a6-6dd907ff5a2b,Vosges Haut-Chocolat,Shops,Shops,1,0,0,,https://demo.invalid/places/52bd65c2-e431-4558-90a6-6dd907ff5a2b,1600,1600
20260701,1782936945000000,2026-07-01T20:15:45+00:00,page_view,detail_view,1.0,synthetic-user-024,synthetic-user-024-session-03,52bd65c2-e431-4558-90a6-6dd907ff5a2b,Vosges Haut-Chocolat,Shops,Shops,1,0,0,,https://demo.invalid/places/52bd65c2-e431-4558-90a6-6dd907ff5a2b,4200,4200
20260701,1782937980000000,2026-07-01T20:33:00+00:00,map-user-action,marker_click,1.5,synthetic-user-024,synthetic-user-024-session-03,d85af6a8-8d67-4b9a-9bc9-39ac42ea30d9,Primark,Shops,Shops,1,0,0,52bd65c2-e431-4558-90a6-6dd907ff5a2b,https://demo.invalid/places/d85af6a8-8d67-4b9a-9bc9-39ac42ea30d9,1600,1600
20260701,1782938025000000,2026-07-01T20:33:45+00:00,page_view,detail_view,1.0,synthetic-user-024,synthetic-user-024-session-03,d85af6a8-8d67-4b9a-9bc9-39ac42ea30d9,Primark,Shops,Shops,1,0,0,52bd65c2-e431-4558-90a6-6dd907ff5a2b,https://demo.invalid/places/d85af6a8-8d67-4b9a-9bc9-39ac42ea30d9,4200,4200
20260701,1782939060000000,2026-07-01T20:51:00+00:00,map-user-action,marker_click,1.5,synthetic-user-024,synthetic-user-024-session-03,1525a1f9-6615-4c5f-9b45-fc871577444a,Chicago Children's Museum,Attractions; Museums,Attractions,2,0,0,d85af6a8-8d67-4b9a-9bc9-39ac42ea30d9,https://demo.invalid/places/1525a1f9-6615-4c5f-9b45-fc871577444a,1600,1600
20260701,1782939105000000,2026-07-01T20:51:45+00:00,page_view,detail_view,1.0,synthetic-user-024,synthetic-user-024-session-03,1525a1f9-6615-4c5f-9b45-fc871577444a,Chicago Children's Museum,Attractions; Museums,Attractions,2,0,0,d85af6a8-8d67-4b9a-9bc9-39ac42ea30d9,https://demo.invalid/places/1525a1f9-6615-4c5f-9b45-fc871577444a,4200,4200
20260701,1782940140000000,2026-07-01T21:09:00+00:00,map-user-action,marker_click,1.5,synthetic-user-024,synthetic-user-024-session-03,04262787-4b85-4d95-a301-c7b3b6068a6d,Garrett Popcorn Shops,HOT SPOTS; Shops,Shops,2,1,0,1525a1f9-6615-4c5f-9b45-fc871577444a,https://demo.invalid/places/04262787-4b85-4d95-a301-c7b3b6068a6d,1600,1600
20260701,1782940185000000,2026-07-01T21:09:45+00:00,page_view,detail_view,1.0,synthetic-user-024,synthetic-user-024-session-03,04262787-4b85-4d95-a301-c7b3b6068a6d,Garrett Popcorn Shops,HOT SPOTS; Shops,Shops,2,1,0,1525a1f9-6615-4c5f-9b45-fc871577444a,https://demo.invalid/places/04262787-4b85-4d95-a301-c7b3b6068a6d,4200,4200
20260701,1782942360000000,2026-07-01T21:46:00+00:00,map-user-action,marker_click,1.5,synthetic-user-039,synthetic-user-039-session-01,5f80e827-2e15-40f7-b873-1963d407d632,Lyric Opera of Chicago,HOT SPOTS; Theaters and Music Venues,Theaters and Music Venues,2,1,0,,https://demo.invalid/places/5f80e827-2e15-40f7-b873-1963d407d632,1600,1600
20260701,1782942405000000,2026-07-01T21:46:45+00:00,page_view,detail_view,1.0,synthetic-user-039,synthetic-user-039-session-01,5f80e827-2e15-40f7-b873-1963d407d632,Lyric Opera of Chicago,HOT SPOTS; Theaters and Music Venues,Theaters and Music Venues,2,1,0,,https://demo.invalid/places/5f80e827-2e15-40f7-b873-1963d407d632,4200,4200
20260701,1782943440000000,2026-07-01T22:04:00+00:00,map-user-action,marker_click,1.5,synthetic-user-039,synthetic-user-039-session-01,075cbd0b-5080-46e7-b4c0-4628b3f50c6e,Canopy,Hotels,Hotels,1,0,0,5f80e827-2e15-40f7-b873-1963d407d632,https://demo.invalid/places/075cbd0b-5080-46e7-b4c0-4628b3f50c6e,1600,1600
20260701,1782943485000000,2026-07-01T22:04:45+00:00,page_view,detail_view,1.0,synthetic-user-039,synthetic-user-039-session-01,075cbd0b-5080-46e7-b4c0-4628b3f50c6e,Canopy,Hotels,Hotels,1,0,0,5f80e827-2e15-40f7-b873-1963d407d632,https://demo.invalid/places/075cbd0b-5080-46e7-b4c0-4628b3f50c6e,4200,4200
20260701,1782944520000000,2026-07-01T22:22:00+00:00,map-user-action,marker_click,1.5,synthetic-user-039,synthetic-user-039-session-01,a4cc19e2-521b-4707-91f5-a68ddd9236cd,City Cruises Chicago,Attractions,Attractions,1,0,0,075cbd0b-5080-46e7-b4c0-4628b3f50c6e,https://demo.invalid/places/a4cc19e2-521b-4707-91f5-a68ddd9236cd,1600,1600
20260701,1782944565000000,2026-07-01T22:22:45+00:00,page_view,detail_view,1.0,synthetic-user-039,synthetic-user-039-session-01,a4cc19e2-521b-4707-91f5-a68ddd9236cd,City Cruises Chicago,Attractions,Attractions,1,0,0,075cbd0b-5080-46e7-b4c0-4628b3f50c6e,https://demo.invalid/places/a4cc19e2-521b-4707-91f5-a68ddd9236cd,4200,4200
20260701,1782945600000000,2026-07-01T22:40:00+00:00,map-user-action,marker_click,1.5,synthetic-user-039,synthetic-user-039-session-01,69466b09-ac7c-4b96-b83e-11c91756b7f6,Goodman Theater Center,Theaters and Music Venues,Theaters and Music Venues,1,0,0,a4cc19e2-521b-4707-91f5-a68ddd9236cd,https://demo.invalid/places/69466b09-ac7c-4b96-b83e-11c91756b7f6,1600,1600
20260701,1782945645000000,2026-07-01T22:40:45+00:00,page_view,detail_view,1.0,synthetic-user-039,synthetic-user-039-session-01,69466b09-ac7c-4b96-b83e-11c91756b7f6,Goodman Theater Center,Theaters and Music Venues,Theaters and Music Venues,1,0,0,a4cc19e2-521b-4707-91f5-a68ddd9236cd,https://demo.invalid/places/69466b09-ac7c-4b96-b83e-11c91756b7f6,4200,4200
20260701,1782949860000000,2026-07-01T23:51:00+00:00,map-user-action,marker_click,1.5,synthetic-user-047,synthetic-user-047-session-02,de2fb87e-f914-4639-8d38-1b8792583d21,10pin Bowling Lounge,HOT SPOTS; Bars; Restaurants,Bars,3,1,0,,https://demo.invalid/places/de2fb87e-f914-4639-8d38-1b8792583d21,1600,1600
20260701,1782949905000000,2026-07-01T23:51:45+00:00,page_view,detail_view,1.0,synthetic-user-047,synthetic-user-047-session-02,de2fb87e-f914-4639-8d38-1b8792583d21,10pin Bowling Lounge,HOT SPOTS; Bars; Restaurants,Bars,3,1,0,,https://demo.invalid/places/de2fb87e-f914-4639-8d38-1b8792583d21,4200,4200
20260702,1782950940000000,2026-07-02T00:09:00+00:00,map-user-action,marker_click,1.5,synthetic-user-047,synthetic-user-047-session-02,3fd80f7d-ab09-4088-9796-9571a14a7926,Clark Street in Lincoln Park,HOT SPOTS; Neighborhood Organizations,Neighborhood Organizations,2,1,0,de2fb87e-f914-4639-8d38-1b8792583d21,https://demo.invalid/places/3fd80f7d-ab09-4088-9796-9571a14a7926,1600,1600
20260702,1782950985000000,2026-07-02T00:09:45+00:00,page_view,detail_view,1.0,synthetic-user-047,synthetic-user-047-session-02,3fd80f7d-ab09-4088-9796-9571a14a7926,Clark Street in Lincoln Park,HOT SPOTS; Neighborhood Organizations,Neighborhood Organizations,2,1,0,de2fb87e-f914-4639-8d38-1b8792583d21,https://demo.invalid/places/3fd80f7d-ab09-4088-9796-9571a14a7926,4200,4200
20260702,1782952020000000,2026-07-02T00:27:00+00:00,map-user-action,marker_click,1.5,synthetic-user-047,synthetic-user-047-session-02,6cf9b47c-e237-456a-876d-8ba9028bf56e,Chicago's North Shore,HOT SPOTS; Neighborhood Organizations,Neighborhood Organizations,2,1,0,3fd80f7d-ab09-4088-9796-9571a14a7926,https://demo.invalid/places/6cf9b47c-e237-456a-876d-8ba9028bf56e,1600,1600
20260702,1782952065000000,2026-07-02T00:27:45+00:00,page_view,detail_view,1.0,synthetic-user-047,synthetic-user-047-session-02,6cf9b47c-e237-456a-876d-8ba9028bf56e,Chicago's North Shore,HOT SPOTS; Neighborhood Organizations,Neighborhood Organizations,2,1,0,3fd80f7d-ab09-4088-9796-9571a14a7926,https://demo.invalid/places/6cf9b47c-e237-456a-876d-8ba9028bf56e,4200,4200
20260702,1782953100000000,2026-07-02T00:45:00+00:00,map-user-action,marker_click,1.5,synthetic-user-047,synthetic-user-047-session-02,09eff1bb-4cc1-4973-83b8-ff08e0c6e9d0,Citizen M,Hotels,Hotels,1,0,0,6cf9b47c-e237-456a-876d-8ba9028bf56e,https://demo.invalid/places/09eff1bb-4cc1-4973-83b8-ff08e0c6e9d0,1600,1600
20260702,1782953145000000,2026-07-02T00:45:45+00:00,page_view,detail_view,1.0,synthetic-user-047,synthetic-user-047-session-02,09eff1bb-4cc1-4973-83b8-ff08e0c6e9d0,Citizen M,Hotels,Hotels,1,0,0,6cf9b47c-e237-456a-876d-8ba9028bf56e,https://demo.invalid/places/09eff1bb-4cc1-4973-83b8-ff08e0c6e9d0,4200,4200
20260702,1782957360000000,2026-07-02T01:56:00+00:00,map-user-action,marker_click,1.5,synthetic-user-055,synthetic-user-055-session-03,3b8694ae-ef47-42dc-844d-f21f321a33af,Big Bus Tours Stop 6: Museum Campus,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,,https://demo.invalid/places/3b8694ae-ef47-42dc-844d-f21f321a33af,1600,1600
20260702,1782957405000000,2026-07-02T01:56:45+00:00,page_view,detail_view,1.0,synthetic-user-055,synthetic-user-055-session-03,3b8694ae-ef47-42dc-844d-f21f321a33af,Big Bus Tours Stop 6: Museum Campus,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,,https://demo.invalid/places/3b8694ae-ef47-42dc-844d-f21f321a33af,4200,4200
20260702,1782958440000000,2026-07-02T02:14:00+00:00,map-user-action,marker_click,1.5,synthetic-user-055,synthetic-user-055-session-03,122a12f9-cf54-4983-9787-64633fc79b15,Big Bus Tours Stop 4: Hilton Chicago & Grant Park,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,3b8694ae-ef47-42dc-844d-f21f321a33af,https://demo.invalid/places/122a12f9-cf54-4983-9787-64633fc79b15,1600,1600
20260702,1782958485000000,2026-07-02T02:14:45+00:00,page_view,detail_view,1.0,synthetic-user-055,synthetic-user-055-session-03,122a12f9-cf54-4983-9787-64633fc79b15,Big Bus Tours Stop 4: Hilton Chicago & Grant Park,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,3b8694ae-ef47-42dc-844d-f21f321a33af,https://demo.invalid/places/122a12f9-cf54-4983-9787-64633fc79b15,4200,4200
20260702,1782959520000000,2026-07-02T02:32:00+00:00,map-user-action,marker_click,1.5,synthetic-user-055,synthetic-user-055-session-03,a3cfdda6-ce51-4d35-83f3-ac6dd89485a9,Bloomingdale's,Shops,Shops,1,0,0,122a12f9-cf54-4983-9787-64633fc79b15,https://demo.invalid/places/a3cfdda6-ce51-4d35-83f3-ac6dd89485a9,1600,1600
20260702,1782959565000000,2026-07-02T02:32:45+00:00,page_view,detail_view,1.0,synthetic-user-055,synthetic-user-055-session-03,a3cfdda6-ce51-4d35-83f3-ac6dd89485a9,Bloomingdale's,Shops,Shops,1,0,0,122a12f9-cf54-4983-9787-64633fc79b15,https://demo.invalid/places/a3cfdda6-ce51-4d35-83f3-ac6dd89485a9,4200,4200
20260702,1782960600000000,2026-07-02T02:50:00+00:00,map-user-action,marker_click,1.5,synthetic-user-055,synthetic-user-055-session-03,a7a8852d-df90-4edc-aada-644177987a76,Buckingham Fountain,Attractions,Attractions,1,0,0,a3cfdda6-ce51-4d35-83f3-ac6dd89485a9,https://demo.invalid/places/a7a8852d-df90-4edc-aada-644177987a76,1600,1600
20260702,1782960645000000,2026-07-02T02:50:45+00:00,page_view,detail_view,1.0,synthetic-user-055,synthetic-user-055-session-03,a7a8852d-df90-4edc-aada-644177987a76,Buckingham Fountain,Attractions,Attractions,1,0,0,a3cfdda6-ce51-4d35-83f3-ac6dd89485a9,https://demo.invalid/places/a7a8852d-df90-4edc-aada-644177987a76,4200,4200
20260702,1782962820000000,2026-07-02T03:27:00+00:00,map-user-action,marker_click,1.5,synthetic-user-070,synthetic-user-070-session-01,94382a2a-4917-44d0-ab63-ce6237df694d,Hampton Inn & Suites Chicago Medical District UIC,Hotels,Hotels,1,0,0,,https://demo.invalid/places/94382a2a-4917-44d0-ab63-ce6237df694d,1600,1600
20260702,1782962865000000,2026-07-02T03:27:45+00:00,page_view,detail_view,1.0,synthetic-user-070,synthetic-user-070-session-01,94382a2a-4917-44d0-ab63-ce6237df694d,Hampton Inn & Suites Chicago Medical District UIC,Hotels,Hotels,1,0,0,,https://demo.invalid/places/94382a2a-4917-44d0-ab63-ce6237df694d,4200,4200
20260702,1782963900000000,2026-07-02T03:45:00+00:00,map-user-action,marker_click,1.5,synthetic-user-070,synthetic-user-070-session-01,cc926fb8-553c-47bc-82e2-16b8e013a2ae,Chicago Fire Department - Engine Co. 18,Movie & TV Locations,Movie & TV Locations,1,0,0,94382a2a-4917-44d0-ab63-ce6237df694d,https://demo.invalid/places/cc926fb8-553c-47bc-82e2-16b8e013a2ae,1600,1600
20260702,1782963945000000,2026-07-02T03:45:45+00:00,page_view,detail_view,1.0,synthetic-user-070,synthetic-user-070-session-01,cc926fb8-553c-47bc-82e2-16b8e013a2ae,Chicago Fire Department - Engine Co. 18,Movie & TV Locations,Movie & TV Locations,1,0,0,94382a2a-4917-44d0-ab63-ce6237df694d,https://demo.invalid/places/cc926fb8-553c-47bc-82e2-16b8e013a2ae,4200,4200
20260702,1782964980000000,2026-07-02T04:03:00+00:00,map-user-action,marker_click,1.5,synthetic-user-070,synthetic-user-070-session-01,30e333b3-7b46-42b4-b4d9-55ba70272f1f,Black Barrel Tavern,Bars; Restaurants,Bars,2,0,0,cc926fb8-553c-47bc-82e2-16b8e013a2ae,https://demo.invalid/places/30e333b3-7b46-42b4-b4d9-55ba70272f1f,1600,1600
20260702,1782965025000000,2026-07-02T04:03:45+00:00,page_view,detail_view,1.0,synthetic-user-070,synthetic-user-070-session-01,30e333b3-7b46-42b4-b4d9-55ba70272f1f,Black Barrel Tavern,Bars; Restaurants,Bars,2,0,0,cc926fb8-553c-47bc-82e2-16b8e013a2ae,https://demo.invalid/places/30e333b3-7b46-42b4-b4d9-55ba70272f1f,4200,4200
20260702,1782966060000000,2026-07-02T04:21:00+00:00,map-user-action,marker_click,1.5,synthetic-user-070,synthetic-user-070-session-01,4c4aaf2e-2e5d-4508-9d4e-42a85223f47d,Ever Restaurant,Movie & TV Locations; Restaurants,Movie & TV Locations,2,0,0,30e333b3-7b46-42b4-b4d9-55ba70272f1f,https://demo.invalid/places/4c4aaf2e-2e5d-4508-9d4e-42a85223f47d,1600,1600
20260702,1782966105000000,2026-07-02T04:21:45+00:00,page_view,detail_view,1.0,synthetic-user-070,synthetic-user-070-session-01,4c4aaf2e-2e5d-4508-9d4e-42a85223f47d,Ever Restaurant,Movie & TV Locations; Restaurants,Movie & TV Locations,2,0,0,30e333b3-7b46-42b4-b4d9-55ba70272f1f,https://demo.invalid/places/4c4aaf2e-2e5d-4508-9d4e-42a85223f47d,4200,4200
20260702,1782970320000000,2026-07-02T05:32:00+00:00,map-user-action,marker_click,1.5,synthetic-user-078,synthetic-user-078-session-02,3b97f91d-0aae-4060-a574-04bcb09f5357,CIBC Theatre,Theaters and Music Venues,Theaters and Music Venues,1,0,0,,https://demo.invalid/places/3b97f91d-0aae-4060-a574-04bcb09f5357,1600,1600
20260702,1782970365000000,2026-07-02T05:32:45+00:00,page_view,detail_view,1.0,synthetic-user-078,synthetic-user-078-session-02,3b97f91d-0aae-4060-a574-04bcb09f5357,CIBC Theatre,Theaters and Music Venues,Theaters and Music Venues,1,0,0,,https://demo.invalid/places/3b97f91d-0aae-4060-a574-04bcb09f5357,4200,4200
20260702,1782971400000000,2026-07-02T05:50:00+00:00,map-user-action,marker_click,1.5,synthetic-user-078,synthetic-user-078-session-02,7f27b473-2df0-4bfa-a7f5-f41117322754,Huntington Bank Pavilion,Theaters and Music Venues,Theaters and Music Venues,1,0,0,3b97f91d-0aae-4060-a574-04bcb09f5357,https://demo.invalid/places/7f27b473-2df0-4bfa-a7f5-f41117322754,1600,1600
20260702,1782971445000000,2026-07-02T05:50:45+00:00,page_view,detail_view,1.0,synthetic-user-078,synthetic-user-078-session-02,7f27b473-2df0-4bfa-a7f5-f41117322754,Huntington Bank Pavilion,Theaters and Music Venues,Theaters and Music Venues,1,0,0,3b97f91d-0aae-4060-a574-04bcb09f5357,https://demo.invalid/places/7f27b473-2df0-4bfa-a7f5-f41117322754,4200,4200
20260702,1782972480000000,2026-07-02T06:08:00+00:00,map-user-action,marker_click,1.5,synthetic-user-078,synthetic-user-078-session-02,ff40b238-44f5-4584-97b5-7ed9b05f840a,Broadway Playhouse,Theaters and Music Venues,Theaters and Music Venues,1,0,0,7f27b473-2df0-4bfa-a7f5-f41117322754,https://demo.invalid/places/ff40b238-44f5-4584-97b5-7ed9b05f840a,1600,1600
20260702,1782972525000000,2026-07-02T06:08:45+00:00,page_view,detail_view,1.0,synthetic-user-078,synthetic-user-078-session-02,ff40b238-44f5-4584-97b5-7ed9b05f840a,Broadway Playhouse,Theaters and Music Venues,Theaters and Music Venues,1,0,0,7f27b473-2df0-4bfa-a7f5-f41117322754,https://demo.invalid/places/ff40b238-44f5-4584-97b5-7ed9b05f840a,4200,4200
20260702,1782973560000000,2026-07-02T06:26:00+00:00,map-user-action,marker_click,1.5,synthetic-user-078,synthetic-user-078-session-02,56824653-dfe5-4776-a089-423e18796d34,Courtyard by Marriott Chicago at Medical District/UIC,Attractions,Attractions,1,0,0,ff40b238-44f5-4584-97b5-7ed9b05f840a,https://demo.invalid/places/56824653-dfe5-4776-a089-423e18796d34,1600,1600
20260702,1782973605000000,2026-07-02T06:26:45+00:00,page_view,detail_view,1.0,synthetic-user-078,synthetic-user-078-session-02,56824653-dfe5-4776-a089-423e18796d34,Courtyard by Marriott Chicago at Medical District/UIC,Attractions,Attractions,1,0,0,ff40b238-44f5-4584-97b5-7ed9b05f840a,https://demo.invalid/places/56824653-dfe5-4776-a089-423e18796d34,4200,4200
20260702,1783009200000000,2026-07-02T16:20:00+00:00,map-user-action,marker_click,1.5,synthetic-user-006,synthetic-user-006-session-02,d5d24b26-e2cd-41ff-b4e8-eaf891f8b1de,Chicago Style by Katie Lukes,Murals,Murals,1,0,0,,https://demo.invalid/places/d5d24b26-e2cd-41ff-b4e8-eaf891f8b1de,1600,1600
20260702,1783009245000000,2026-07-02T16:20:45+00:00,page_view,detail_view,1.0,synthetic-user-006,synthetic-user-006-session-02,d5d24b26-e2cd-41ff-b4e8-eaf891f8b1de,Chicago Style by Katie Lukes,Murals,Murals,1,0,0,,https://demo.invalid/places/d5d24b26-e2cd-41ff-b4e8-eaf891f8b1de,4200,4200
20260702,1783010280000000,2026-07-02T16:38:00+00:00,map-user-action,marker_click,1.5,synthetic-user-006,synthetic-user-006-session-02,0ed825ef-99cd-4b15-8e93-5a0b9b6c65ed,Big Bus Tours Stop 2: Skydeck Chicago & Willis Tower,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,d5d24b26-e2cd-41ff-b4e8-eaf891f8b1de,https://demo.invalid/places/0ed825ef-99cd-4b15-8e93-5a0b9b6c65ed,1600,1600
20260702,1783010325000000,2026-07-02T16:38:45+00:00,page_view,detail_view,1.0,synthetic-user-006,synthetic-user-006-session-02,0ed825ef-99cd-4b15-8e93-5a0b9b6c65ed,Big Bus Tours Stop 2: Skydeck Chicago & Willis Tower,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,d5d24b26-e2cd-41ff-b4e8-eaf891f8b1de,https://demo.invalid/places/0ed825ef-99cd-4b15-8e93-5a0b9b6c65ed,4200,4200
20260702,1783011360000000,2026-07-02T16:56:00+00:00,map-user-action,marker_click,1.5,synthetic-user-006,synthetic-user-006-session-02,b704aaa2-37b1-4615-8a6c-e5478ff2948b,Big Bus Tours Stop 5: Adler Planetarium,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,0ed825ef-99cd-4b15-8e93-5a0b9b6c65ed,https://demo.invalid/places/b704aaa2-37b1-4615-8a6c-e5478ff2948b,1600,1600
20260702,1783011405000000,2026-07-02T16:56:45+00:00,page_view,detail_view,1.0,synthetic-user-006,synthetic-user-006-session-02,b704aaa2-37b1-4615-8a6c-e5478ff2948b,Big Bus Tours Stop 5: Adler Planetarium,Big Bus Tours Stops,Big Bus Tours Stops,1,0,0,0ed825ef-99cd-4b15-8e93-5a0b9b6c65ed,https://demo.invalid/places/b704aaa2-37b1-4615-8a6c-e5478ff2948b,4200,4200
